Database name,Table Name,Field Name,Type,Description,Example,turn_n
sakila_1,language,name,CHAR(20),The name of the language.,,0
sakila_1,film_actor,film_id,SMALLINT UNSIGNED,Foreign key referencing the film.,1,0
sakila_1,staff,last_name,VARCHAR(45),The last name of the staff member.,,0
sakila_1,address,postal_code,VARCHAR(10),The postal code for the address.,,0
sakila_1,film,replacement_cost,"DECIMAL(5,2)",The cost to replace the film.,20.99,0
sakila_1,film,release_year,YEAR,The year the film was released.,2006,0
sakila_1,payment,customer_id,SMALLINT UNSIGNED,Foreign key referencing the customer who made the payment.,1,0
sakila_1,address,address,VARCHAR(50),The primary address line.,47 MySakila Drive,0
sakila_1,film_text,film_id,SMALLINT,Unique identifier for a film.,,0
sakila_1,staff,email,VARCHAR(50),The email address of the staff member.,,0
sakila_1,staff,staff_id,TINYINT UNSIGNED,Unique identifier for a staff member.,,0
sakila_1,film,original_language_id,TINYINT UNSIGNED,Foreign key referencing the original language of the film.,,0
sakila_1,film,length,SMALLINT UNSIGNED,The length of the film in minutes.,86,0
sakila_1,film,rental_rate,"DECIMAL(4,2)",The rental rate for the film.,0.99,0
sakila_1,rental,inventory_id,MEDIUMINT UNSIGNED,Foreign key referencing the inventory item being rented.,367,0
sakila_1,address,district,VARCHAR(20),The district the address is located in.,Alberta,0
sakila_1,rental,last_update,TIMESTAMP,The timestamp of the last update to the rental record.,2006-02-15 21:30:53,0
sakila_1,staff,password,VARCHAR(40),The password for the staff member's account.,,0
sakila_1,staff,active,BOOLEAN,Boolean indicating if the staff member is active.,,0
sakila_1,payment,payment_date,DATETIME,The date the payment was made.,2005-05-25 11:30:37,0
sakila_1,country,country,VARCHAR(50),The name of the country.,Afghanistan,0
sakila_1,staff,username,VARCHAR(16),The username for the staff member's account.,,0
sakila_1,film_category,category_id,TINYINT UNSIGNED,Foreign key referencing the category.,6,0
sakila_1,address,last_update,TIMESTAMP,The timestamp of the last update to the address record.,2006-02-15 04:45:30,0
sakila_1,city,city_id,SMALLINT UNSIGNED,Unique identifier for a city.,1,0
sakila_1,actor,first_name,VARCHAR(45),The first name of the actor.,PENELOPE,0
sakila_1,payment,amount,"DECIMAL(5,2)",The amount of the payment.,2.99,0
sakila_1,address,phone,VARCHAR(20),The phone number associated with the address.,,0
sakila_1,film,title,VARCHAR(255),The title of the film.,ACADEMY DINOSAUR,0
sakila_1,film,rental_duration,TINYINT UNSIGNED,The duration for which the film can be rented.,6,0
sakila_1,staff,last_update,TIMESTAMP,The timestamp of the last update to the staff record.,,0
sakila_1,customer,email,VARCHAR(50),The email address of the customer.,MARY.SMITH@sakilacustomer.org,0
sakila_1,inventory,last_update,TIMESTAMP,The timestamp of the last update to the inventory record.,2006-02-15 05:09:17,0
sakila_1,country,last_update,TIMESTAMP,The timestamp of the last update to the country record.,2006-02-15 04:44:00,0
sakila_1,address,city_id,SMALLINT UNSIGNED,Foreign key referencing the city the address is located in.,300,0
sakila_1,address,address_id,SMALLINT UNSIGNED,Unique identifier for an address.,1,0
sakila_1,inventory,inventory_id,MEDIUMINT UNSIGNED,Unique identifier for an inventory item.,1,0
sakila_1,film,description,TEXT,A description of the film.,A Epic Drama of a Feminist And a Mad Scientist who must Battle a Teacher in The Canadian Rockies,0
sakila_1,film_text,description,TEXT,The description of the film.,,0
sakila_1,city,last_update,TIMESTAMP,The timestamp of the last update to the city record.,2006-02-15 04:45:25,0
sakila_1,film_actor,actor_id,SMALLINT UNSIGNED,Foreign key referencing the actor.,1,0
sakila_1,customer,last_update,TIMESTAMP,The timestamp of the last update to the customer record.,2006-02-15 04:57:20,0
sakila_1,staff,first_name,VARCHAR(45),The first name of the staff member.,,0
sakila_1,language,last_update,TIMESTAMP,The timestamp of the last update to the language record.,,0
sakila_1,film,film_id,SMALLINT UNSIGNED,Unique identifier for a film.,1,0
sakila_1,customer,customer_id,SMALLINT UNSIGNED,Unique identifier for a customer.,1,0
sakila_1,film_text,title,VARCHAR(255),The title of the film.,,0
sakila_1,city,country_id,SMALLINT UNSIGNED,Foreign key referencing the country the city is located in.,87,0
sakila_1,rental,staff_id,TINYINT UNSIGNED,Foreign key referencing the staff member who processed the rental.,1,0
sakila_1,inventory,film_id,SMALLINT UNSIGNED,Foreign key referencing the film.,1,0
sakila_1,film_actor,last_update,TIMESTAMP,The timestamp of the last update to the film-actor record.,2006-02-15 05:05:03,0
sakila_1,staff,store_id,TINYINT UNSIGNED,The store the staff member is associated with.,,0
sakila_1,film_category,film_id,SMALLINT UNSIGNED,Foreign key referencing the film.,1,0
sakila_1,rental,return_date,DATETIME,The date the item was returned.,2005-05-26 22:04:30,0
sakila_1,customer,first_name,VARCHAR(45),The first name of the customer.,MARY,0
sakila_1,store,manager_staff_id,TINYINT UNSIGNED,Foreign key referencing the staff member who manages the store.,,0
sakila_1,payment,rental_id,INT,Foreign key referencing the rental associated with the payment.,76.0,0
sakila_1,inventory,store_id,TINYINT UNSIGNED,Foreign key referencing the store the inventory item is located in.,1,0
sakila_1,staff,address_id,SMALLINT UNSIGNED,Foreign key referencing the staff member's address.,,0
sakila_1,customer,store_id,TINYINT UNSIGNED,Foreign key referencing the store the customer is associated with.,1,0
